node,mean_score,std_score,boot_times,stability_score,city
bus_BV10244410,3.679793177792496,0.09208286514532878,10,39.96175371354232,Dongguan
bus_BV10595089,1.376054469905125,0.08655932004349007,10,15.8972402999625,Dongguan
bus_BV10264111,0.3221581054299695,0.0279075159210959,10,11.54377160988116,Dongguan
bus_BV11689332,0.42992936044665175,0.03924119185012327,10,10.956070155259559,Dongguan
bus_BV11401447,1.0584165582377558,0.11045344358933977,10,9.582466856789232,Dongguan
bus_BV10973226,0.4519980383530042,0.12597210616835727,10,3.5880800616933737,Dongguan
bus_BV10471293,0.2130009124479085,0.07904633197403971,10,2.694633390092384,Dongguan
bus_BV10973233,0.16424012199498045,0.06254048487853586,10,2.626140428117212,Dongguan
bus_BV10263175,0.17167040736298506,0.06961541738866736,10,2.465982237019652,Dongguan
bus_BV10529468,0.2447121812019127,0.1341077785732983,10,1.824742498592184,Dongguan
bus_BV10263365,0.2474744354802727,0.16641324138058516,10,1.4871077478938355,Dongguan
bus_BV10264572,0.11414845140602244,0.08124954945309688,10,1.4049116348983675,Dongguan
bus_BV10412693,0.03093211999706143,0.06302905257595029,10,0.49075963901236985,Dongguan
bus_BV09369478,0.026648185557969217,0.08559384492122715,10,0.31133292901101134,Dongguan
bus_BV11023248,0.005131870619476466,0.05265419395674549,10,0.09746364456847943,Dongguan
bus_BV10421575,0.003656124278842085,0.05984680726895726,10,0.061091373705156556,Dongguan
bus_BV11203551,-0.03486064422657599,0.13487429656924227,10,-0.25846764378861964,Dongguan
bus_BV10954394,-0.12678598368305752,0.3160551498002858,6,-0.40115144382763174,Dongguan
bus_BV09118660,-0.4253731171258318,0.0,1,-0.4253731171258318,Dongguan
bus_BV10867752,-0.44927348634342185,0.0,1,-0.44927348634342185,Dongguan
bus_BV10262125,-0.07391588751058081,0.12802652570657858,10,-0.577348181005125,Dongguan
bus_BV11034369,-0.09592849379064769,0.1568045550104133,10,-0.6117710526111095,Dongguan
bus_BV10262189,-0.10092089879018629,0.09175081166141504,10,-1.0999454496724976,Dongguan
bus_BV10262300,-0.19137946999851088,0.11775080504004903,10,-1.6252921046314586,Dongguan
bus_BV10264114,-0.08327672068048352,0.05035644496713313,10,-1.6537447033322128,Dongguan
bus_BV10262126,-0.2000589195937192,0.09919847914678231,10,-2.0167536956908227,Dongguan
bus_BV10493959,-0.07233561773511915,0.034104278922937666,10,-2.121012342423245,Dongguan
bus_BV11690580,-0.12597351410066446,0.048702091553519365,10,-2.586613515275733,Dongguan
bus_BV10712683,-0.20120190373498925,0.07239752828816425,10,-2.7791263141316276,Dongguan
bus_BV09250597,-0.2225974725032415,0.07875228272176635,10,-2.8265522794324665,Dongguan
bus_BV10264136,-0.2322151564959647,0.07553587926663446,10,-3.074236084998846,Dongguan
bus_BV10751275,-0.2867497657146575,0.0865241386277261,10,-3.314100979466563,Dongguan
bus_BV10262542,-0.3274479990536411,0.09210607709402202,10,-3.555117901375853,Dongguan
bus_BV11689977,-0.2709503663993078,0.06703789265578859,10,-4.041748856471896,Dongguan
bus_BV10977882,-0.22605856147537634,0.04612518154726323,10,-4.900978270057486,Dongguan
bus_BV10709326,-0.29007954331471575,0.05358133182503984,10,-5.413816329234866,Dongguan
bus_BV10263569,-0.2784605543039674,0.04685308294168057,10,-5.943269415544785,Dongguan
bus_BV10266485,-0.3662235505811991,0.058080932234895896,6,-6.305399611116614,Dongguan
bus_BV10264124,-0.1905300870701342,0.02924695088279618,10,-6.514525999253786,Dongguan
bus_BV10564753,-0.42097880472246824,0.059938057182722014,5,-7.02356322967687,Dongguan
bus_BV10344910,-0.19866833414811735,0.026798317375636045,10,-7.4134602269520204,Dongguan
bus_BV10479939,-0.3680208995307968,0.047708316292605905,10,-7.7139763250892885,Dongguan
bus_BV10409074,-0.39722559484845343,0.04050018313019377,10,-9.807992608121989,Dongguan
bus_BV09338850,-0.25211349038284847,0.023289661171572315,10,-10.82512022284718,Dongguan
bus_BV10326066,-0.31989854142740015,0.02936155482273943,10,-10.895146200779147,Dongguan
bus_BV10338707,-0.26471449716775053,0.022751396250910348,10,-11.635082871291024,Dongguan
bus_BV11612183,-0.33124742885626485,0.023665500206346,2,-13.997054192706123,Dongguan
bus_BV11367990,-0.33927008847417156,0.024227343630680048,10,-14.003596663753672,Dongguan
bus_BV10262202,-0.34037340570866215,0.018304835030757412,10,-18.594716597531242,Dongguan
bus_BV10543567,-0.30648927370304113,0.015995428988117927,10,-19.16104171512354,Dongguan
bus_BV10464806,-0.3707894292945796,0.01885231306621405,10,-19.668102864154978,Dongguan
bus_BV10264116,-0.4050625007441532,0.018059951866304182,10,-22.4287572555681,Dongguan
bus_BV11632086,-0.39580522529109174,0.017104676590353037,10,-23.140162387677073,Dongguan
bus_BV11690097,-0.44566721712002977,0.014297117233720838,2,-31.17180184763905,Dongguan
bus_BV11649725,-0.467784215481302,0.009011064227620847,7,-51.912147615813055,Dongguan
