node,mean_score,std_score,boot_times,stability_score,city
bus_BV10053891,0.8024499516523879,0.03135316558984205,10,25.593897158933057,nanking
bus_BV10950793,0.16520510434238084,0.009648825300203969,10,17.12176643111408,nanking
bus_BV10877845,0.2703045856402727,0.01697106502996764,10,15.927369666504156,nanking
bus_BV11222816,0.20862318377326045,0.019222053335673193,10,10.85331892472167,nanking
bus_BV10055450,0.2764312091747428,0.025525437327433155,10,10.829632312756837,nanking
bus_BV10976884,0.5227220996350639,0.05832791686142431,10,8.961780878599523,nanking
bus_BV10053673,0.43423793823721146,0.04941739950084275,10,8.787144907500789,nanking
bus_BV10397305,3.008151651679932,0.3549675055053538,10,8.474442083516687,nanking
bus_BV10053887,0.24888420061834454,0.037723816244327704,10,6.597533320357918,nanking
bus_BV11116490,0.06655888688384923,0.010878025136698758,10,6.118649742112193,nanking
bus_BV11594387,0.48115826920968335,0.08654775151616366,10,5.5594536563469905,nanking
bus_BV10982411,0.14649839671902953,0.02836813540557621,10,5.164186612292002,nanking
bus_BV10055338,0.10582647749672713,0.038112364033076156,10,2.7766960254138118,nanking
bus_BV10416342,0.02614316884799457,0.01265257793667792,10,2.066230954397046,nanking
bus_BV10052514,0.05630881097107342,0.032697848817077844,10,1.7220947489584164,nanking
bus_BV10535353,0.6325702524033344,0.4230062710943332,6,1.4954157436311615,nanking
bus_BV10475999,0.24924834557816516,0.17291363300719384,10,1.4414614211083132,nanking
bus_BV10396616,0.013524344030306288,0.011720348929302253,10,1.1539189296066577,nanking
bus_BV10054810,0.06487170943641402,0.05728071607567795,10,1.1325224710089574,nanking
bus_BV10053928,0.5345925911890751,0.4779467745578972,10,1.1185190662671274,nanking
bus_BV10053665,0.2377569182023624,0.3692023192639825,10,0.6439745888828463,nanking
bus_BV10853580,0.27388150859664284,0.476853813977332,10,0.5743510795661821,nanking
bus_BV10396789,0.025047486440902777,0.1313917437759584,10,0.1906321037742772,nanking
bus_BV10054458,0.009112763620627276,0.0705224704150752,10,0.12921785460454807,nanking
bus_BV10394032,-0.009339446441451658,0.12741866654832867,10,-0.07329731162220396,nanking
bus_BV10056737,-0.011983374362280693,0.02830582726524307,10,-0.42335346769604865,nanking
bus_BV09104387,-0.2904739587295937,0.19241710243492938,2,-1.5096056429379414,nanking
bus_BV11007957,-0.42032343855752563,0.18058043181884087,10,-2.3276243779445176,nanking
bus_BV11206187,-0.28264048191677177,0.11141214476505067,10,-2.5368909030869444,nanking
bus_BV10052760,-0.05920264389029661,0.022238401972827924,10,-2.66217947408446,nanking
bus_BV10053276,-0.36408129850927395,0.11992888379514763,10,-3.0358096951279046,nanking
bus_BV10054218,-0.22842082286675752,0.057959310241229064,10,-3.9410542069172085,nanking
bus_BV10052332,-0.4185314758247276,0.10510121951005237,9,-3.982174878217741,nanking
bus_BV10053844,-0.37265427836110043,0.08376585642746884,10,-4.4487605065695135,nanking
bus_BV11623989,-0.12098570718359827,0.024369384839395936,10,-4.964657841564901,nanking
bus_BV10655054,-0.3669462317979095,0.06123623825363001,10,-5.992304268512357,nanking
bus_BV10055624,-0.29740584799728376,0.0484020913053582,10,-6.144482160413156,nanking
bus_BV10988443,-0.26340921368167114,0.031175850840063295,10,-8.449140026413344,nanking
bus_BV10052205,-0.14773416555696747,0.01720410758428922,10,-8.587139958394502,nanking
bus_BV10052327,-0.37175600873499726,0.0352751034944243,10,-10.538761520746295,nanking
bus_BV10338634,-0.39182031496032704,0.032938412644450486,10,-11.895539722402022,nanking
bus_BV10055635,-0.4330847627661347,0.035769089100646405,10,-12.107790625297246,nanking
bus_BV10323673,-0.39812017768325214,0.025254326181350668,10,-15.764428525238694,nanking
bus_BV10053240,-0.381612371267969,0.024020061383761723,10,-15.887228858360103,nanking
bus_BV10055288,-0.4024151384826176,0.021971075112553796,10,-18.31566972778629,nanking
bus_BV10898545,-0.4564955016436129,0.02481756656334156,10,-18.394040227034484,nanking
bus_BV10055337,-0.46651269374067994,0.02246734229334367,10,-20.764026292448005,nanking
bus_BV09082138,-0.41773956858561495,0.018259608043787914,10,-22.877782414935762,nanking
bus_BV10055836,-0.48106000879053046,0.019636484902716786,10,-24.498262606121923,nanking
bus_BV09295812,-0.49821173663685975,0.015153373736875163,3,-32.877919894847054,nanking
bus_BV10055132,-0.4320024974418309,0.010777780073129893,10,-40.082660221677195,nanking
bus_BV10393878,-0.44509911721876205,0.008011666574088824,10,-55.55630124389833,nanking
