node,mean_score,std_score,boot_times,stability_score,city
bus_BV09385716,3.1178877106748253,0.10802539042907044,10,28.862542497327123,Lanzhou
bus_BV10295161,0.7598236087982302,0.06563080804231228,10,11.577238124753693,Lanzhou
bus_BV10295754,0.6785921772886347,0.0784646802994692,10,8.64837641872685,Lanzhou
bus_BV10295518,0.6669197741710858,0.09101645152477073,10,7.327463219272476,Lanzhou
bus_BV10295149,0.5906790202021306,0.0924265849842988,10,6.390790662606079,Lanzhou
bus_BV10295241,0.8101584077782984,0.16637189049960444,10,4.869562740735925,Lanzhou
bus_BV10295658,0.428998842301006,0.1030136615785535,10,4.164484536150827,Lanzhou
bus_BV10295620,0.6757029260027083,0.16896824224693424,10,3.998993402708693,Lanzhou
bus_BV10295153,0.09173890881186629,0.02752105530534334,10,3.3334068937387666,Lanzhou
bus_BV10926067,0.38777859600266773,0.14231444435021023,10,2.7248012000834048,Lanzhou
bus_BV10295144,0.19082245027011607,0.07787731487345316,10,2.4502953918896577,Lanzhou
bus_BV10295148,0.2744780176926032,0.14432008952599462,10,1.9018696535971058,Lanzhou
bus_BV10295293,0.22383478265722187,0.12326796375600693,10,1.8158389063835347,Lanzhou
bus_BV11329603,0.5800624374948279,0.33334519377153954,10,1.7401253443333708,Lanzhou
bus_BV11671399,0.16865714207843904,0.20759658997533043,10,0.8124272849289501,Lanzhou
bus_BV10295147,0.037992591921024076,0.09874820285581519,10,0.3847420709932041,Lanzhou
bus_BV11591491,-0.4723290577047098,0.0,1,-0.4723290577047098,Lanzhou
bus_BV10376948,-0.06886257935493931,0.11275481291401503,10,-0.6107284599919311,Lanzhou
bus_BV11556197,-0.22058767208588578,0.2818484858775626,10,-0.7826462631956388,Lanzhou
bus_BV11282577,-0.22345487930601227,0.1779355778309508,10,-1.2558189288042112,Lanzhou
bus_BV10999219,-0.2526474046856195,0.1665884013791043,10,-1.516596518293648,Lanzhou
bus_BV10295340,-0.1755187987371037,0.10938983456261832,10,-1.6045255337814381,Lanzhou
bus_BV09000669,-0.22425143643867024,0.1290039679232207,10,-1.738329624006928,Lanzhou
bus_BV11420907,-0.20005864145692093,0.10175448792716853,10,-1.9660913820253358,Lanzhou
bus_BV11051760,-0.30301919023230506,0.1443459712554384,10,-2.099256159380526,Lanzhou
bus_BV11237215,-0.09676107288356635,0.04303374496293417,10,-2.248492444289572,Lanzhou
bus_BV10952247,-0.2383927098869248,0.10477160742316351,10,-2.275355823935382,Lanzhou
bus_BV10932915,-0.3316719256643036,0.1450252826944287,2,-2.2869936650508493,Lanzhou
bus_BV11292669,-0.23473589365930855,0.0991354989862029,10,-2.3678286020801864,Lanzhou
bus_BV09191992,-0.05543989880928919,0.023204468156783724,10,-2.389189639805866,Lanzhou
bus_BV11361662,-0.3101474207079344,0.11976093838162587,10,-2.589720813830147,Lanzhou
bus_BV10996684,-0.2908896402411051,0.10382238689252184,10,-2.8018004683732882,Lanzhou
bus_BV10377209,-0.2178093870571327,0.06030416610491155,10,-3.611845831011908,Lanzhou
bus_BV10982372,-0.22092049642823955,0.05784641135243342,10,-3.8190866654008855,Lanzhou
bus_BV11101865,-0.23228063138248706,0.048131627509976696,10,-4.825944916882166,Lanzhou
bus_BV11113303,-0.34004096533439643,0.053834115646176094,10,-6.316457474749568,Lanzhou
bus_BV10295150,-0.22441342227678912,0.034288995981224694,10,-6.544763134856375,Lanzhou
bus_BV10295669,-0.28671209285359167,0.03849057454043323,10,-7.448889027715571,Lanzhou
bus_BV10295152,-0.3691007783335036,0.04548515893781304,5,-8.11475008124374,Lanzhou
bus_BV09006489,-0.2905842451369081,0.03384553349902586,10,-8.585598430271084,Lanzhou
bus_BV10295375,-0.34861317332023256,0.03814709361916092,5,-9.138653796644407,Lanzhou
bus_BV11448894,-0.4025114653898815,0.0371904670763681,10,-10.822971282765524,Lanzhou
bus_BV09390893,-0.4280453223684841,0.03857251010561786,10,-11.09715728182722,Lanzhou
bus_BV10295273,-0.44657799106368923,0.034877511046037014,4,-12.804178097239856,Lanzhou
bus_BV10295670,-0.3635813531131464,0.026597213412879735,10,-13.669898826246715,Lanzhou
bus_BV11264014,-0.27812760125351066,0.020088020644311377,10,-13.845438917242598,Lanzhou
bus_BV10950339,-0.38141515669777165,0.026771773472974603,10,-14.246908768061717,Lanzhou
bus_BV10466938,-0.4040527505453863,0.027819811434011594,3,-14.523916032451767,Lanzhou
bus_BV11027562,-0.3402848553942327,0.022975862337610824,10,-14.810530385703633,Lanzhou
bus_BV09079478,-0.41219463244104365,0.02683071361567293,10,-15.362784781557803,Lanzhou
bus_BV11138681,-0.3342730402656474,0.021085566925303792,10,-15.853160738727633,Lanzhou
bus_BV11027568,-0.3636233865250818,0.01905262691342741,10,-19.08520002650221,Lanzhou
bus_BV09390889,-0.46656044558122345,0.018449154168856348,10,-25.28897468259372,Lanzhou
bus_BV10954990,-0.4337103678412387,0.015848182340332844,10,-27.366551246192778,Lanzhou
