node,mean_score,std_score,boot_times,stability_score,city
bus_BV10746891,1.164868693517946,0.13330753831280232,10,8.738205062361624,Tianjin
bus_BV11031764,0.6260083799886941,0.10744443853360422,10,5.82634457649903,Tianjin
bus_BV09010133,0.25479501229793866,0.048187698471847534,10,5.287551958333862,Tianjin
bus_BV11338620,1.4292753337147057,0.38995999090774197,10,3.6651844558099906,Tianjin
bus_BV10429026,1.3667590014828899,0.48316977832456726,10,2.8287344004314594,Tianjin
bus_BV11237355,0.6736639614988229,0.24874966241627616,10,2.7082003966279147,Tianjin
bus_BV10044453,1.6322038419501368,0.6340039469202928,10,2.5744379418050505,Tianjin
bus_BV10945271,0.34785665578647035,0.19374756933102683,10,1.7954116226254417,Tianjin
bus_BV10584910,1.0018342806094978,0.5774244273457697,10,1.7350049908081489,Tianjin
bus_BV10040250,0.49129054827898544,0.4276922804904836,10,1.1487009684358969,Tianjin
bus_BV09088597,0.3331986573860526,0.3852830735788662,10,0.8648151750941017,Tianjin
bus_BV10898672,0.37402670073934974,0.43794141417953186,10,0.8540564561575235,Tianjin
bus_BV11296533,0.037510216175104555,0.1437331824495016,10,0.26097114755370915,Tianjin
bus_BV11472851,0.023730947294508142,0.27656250091165696,10,0.08580681169071602,Tianjin
bus_BV11372100,0.028679329898568213,0.4782633975595832,10,0.05996555338596603,Tianjin
bus_BV10430423,-0.0015926672692018363,0.17020002498259687,10,-0.009357620104864774,Tianjin
bus_BV11044244,-0.08219132229917359,0.26666729626564356,10,-0.30821671936528205,Tianjin
bus_BV10040922,-0.10026872922565751,0.2792025004893032,10,-0.3591254571813709,Tianjin
bus_BV10041575,-0.1207389991794702,0.3173758190693318,10,-0.3804290942178031,Tianjin
bus_BV10043519,-0.14406837446147558,0.2322808939384853,10,-0.6202333985217702,Tianjin
bus_BV11430091,-0.07180223965530944,0.08445506800491828,10,-0.8501826219511396,Tianjin
bus_BV10403986,-0.15469247553114357,0.12654204629777724,8,-1.2224589994580388,Tianjin
bus_BV10770627,-0.15926177667091987,0.09819526014297109,10,-1.6218884722149725,Tianjin
bus_BV10040506,-0.18077051647067882,0.09732456690224868,10,-1.8573984313565728,Tianjin
bus_BV10042434,-0.2512981230937973,0.12364518705488371,10,-2.03241313920387,Tianjin
bus_BV11150272,-0.2806341426352243,0.12385349795363652,10,-2.2658554228458128,Tianjin
bus_BV10945279,-0.1672189533857973,0.07326034671716401,10,-2.282529882175962,Tianjin
bus_BV10945281,-0.14397036479834313,0.06284780190377291,10,-2.290777680832835,Tianjin
bus_BV11430043,-0.2832096711801017,0.12193849368789487,10,-2.322561476602871,Tianjin
bus_BV10041389,-0.11246625339616874,0.04659108339736852,10,-2.413900279973272,Tianjin
bus_BV10416883,-0.28439046654995426,0.11296112171089413,10,-2.5175957627425865,Tianjin
bus_BV10950062,-0.34885658287955607,0.13749208200844915,10,-2.537284710586251,Tianjin
bus_BV10430616,-0.34435725721044275,0.13026859645717195,10,-2.6434400933248345,Tianjin
bus_BV10550058,-0.13914333501731438,0.05029403725363813,10,-2.76659649830128,Tianjin
bus_BV10043569,-0.6416661699301451,0.22147380912798692,4,-2.8972551810258635,Tianjin
bus_BV10040170,-0.1721861403618874,0.05867130916352364,10,-2.9347582910482215,Tianjin
bus_BV10551320,-0.45297579380431774,0.15277072995487623,10,-2.965069056666956,Tianjin
bus_BV09032623,-0.3535608169979402,0.0996493264134897,10,-3.5480498889712435,Tianjin
bus_BV10833053,-0.45664592613285526,0.12596096041141033,10,-3.6252969839893314,Tianjin
bus_BV10691119,-0.27173063226396144,0.07074640114381231,10,-3.8409104839479595,Tianjin
bus_BV11028566,-0.33779059127485983,0.06614767244397546,10,-5.106612639996201,Tianjin
bus_BV10547637,-0.41234222008281274,0.07906831291778903,10,-5.2150115857591155,Tianjin
bus_BV10550080,-0.475025842772696,0.0894377097514211,10,-5.311247246608702,Tianjin
bus_BV10842311,-0.3726375160403647,0.06852188450795803,10,-5.438225529463246,Tianjin
bus_BV11075114,-0.43669950669036717,0.07927546096801356,8,-5.508633393885086,Tianjin
bus_BV10416839,-0.2879267729174881,0.05038587876824663,10,-5.7144327500468854,Tianjin
bus_BV10043356,-0.5388052133840587,0.08111557589082359,10,-6.642437547196617,Tianjin
bus_BV10785222,-0.36246571041063746,0.04762484784172769,10,-7.610851283067856,Tianjin
bus_BV10043859,-0.44376343534265555,0.05034141504855803,10,-8.815074958935169,Tianjin
bus_BV10904605,-0.5312574234799884,0.05837462571061167,10,-9.100826360847224,Tianjin
bus_BV10744717,-0.37056769622529384,0.03607879743354268,10,-10.271062781326162,Tianjin
