node,pre_eff,post_eff,efficiency_loss,lcc_loss,reachability_loss,centrality_consensus,degree_rank,interlayer_ratio,bottleneck_score,robust_score,city
bus_BV10868803,1.9327230830159484e-05,1.8846800423480692e-05,4.804304066787919e-07,0.01053973485088977,0.03015075376884422,6.383856700707599,33.5,0.0,3.811968678507411,3.811968678507411,Wenzhou
bus_BV11458559,1.9327230830159484e-05,1.9115339026466937e-05,2.1189180369254732e-07,0.005604983233387872,0.017587939698492462,6.529226163496714,193.0,0.0,1.8222554035297234,1.8222554035297234,Wenzhou
bus_BV10203407,1.9327230830159484e-05,1.8873216174751203e-05,4.5401465540828145e-07,1.2264733552314055e-05,0.0,9.390449084656543,193.0,0.0,1.1556175435157952,1.1556175435157952,Wenzhou
bus_BV11038075,1.9327230830159484e-05,1.9325026218337907e-05,2.2046118215766995e-09,1.2264733552314055e-05,0.0,13.402979130906276,33.5,0.0,0.7770866911440792,0.7770866911440792,Wenzhou
bus_BV10203725,1.9327230830159484e-05,1.905013215383998e-05,2.770986763195035e-07,0.0008895539099971206,0.007537688442211055,6.5174649911781835,33.5,0.0,0.755205966566841,0.755205966566841,Wenzhou
bus_BV10204428,1.9327230830159484e-05,1.9044513550947965e-05,2.827172792115189e-07,0.00034124817471914426,0.005025125628140704,7.422452352713175,61.5,0.0,0.7146953530800509,0.7146953530800509,Wenzhou
bus_BV10204150,1.9327230830159484e-05,1.9236456873748276e-05,9.077395641120825e-08,1.2264733552314055e-05,0.0,10.046089715137764,61.5,0.0,0.4088542397302877,0.4088542397302877,Wenzhou
bus_BV11477650,1.9327230830159484e-05,1.9308158591957616e-05,1.907223820186811e-08,1.2264733552314055e-05,0.0,10.550252162361817,21.5,0.0,0.3259532056976195,0.3259532056976195,Wenzhou
bus_BV11038077,1.9327230830159484e-05,1.929153438826264e-05,3.569644189684403e-08,0.00034124817471914426,0.002512562814070352,8.973452933569092,61.5,0.0,0.2703306018757295,0.2703306018757295,Wenzhou
bus_BV09010803,1.9327230830159484e-05,1.9323838748218623e-05,3.3920819408615505e-09,1.2264733552314055e-05,0.0,9.52656455321176,7.5,0.0,0.112634149594311,0.112634149594311,Wenzhou
