node,mean_score,std_score,boot_times,stability_score,city
metro_BV10104040,1.1170409287918994,0.1769573361291582,10,6.3124868971339,Dalian
bus_BV10103953,1.527689453975939,0.2911658798076925,10,5.2468009044086115,Dalian
bus_BV10103229,0.3525721846602102,0.07356471957268583,10,4.792679680985578,Dalian
bus_BV10102675,1.153708243994727,0.28604817861597415,10,4.033265337483417,Dalian
bus_BV10102827,0.6212256194956666,0.1583668326636145,5,3.9227000364918934,Dalian
bus_BV10391236,0.8043249656379837,0.2321259043217957,10,3.4650373612441636,Dalian
bus_BV10102096,0.8551780093163174,0.26823142858483245,10,3.1882094575794993,Dalian
bus_BV10412093,0.6617599024523344,0.2218839119706192,10,2.982459912259715,Dalian
bus_BV09007797,0.5895783439033513,0.20425886958462977,10,2.886426994519343,Dalian
bus_BV10564841,0.2794173510443735,0.11302670181413228,10,2.4721355382244834,Dalian
bus_BV11666002,0.1483367615467739,0.06259309104876093,10,2.36985800449825,Dalian
bus_BV10102078,0.39853060437766297,0.21454203435278424,10,1.8575874280490001,Dalian
bus_BV10101768,0.6067303672895109,0.37336416072028655,10,1.6250363984284273,Dalian
bus_BV10101883,0.4988262156101776,0.3861839890573259,5,1.291680175325262,Dalian
bus_BV10101853,0.38181795760210124,0.3216091968422476,10,1.1872109052816595,Dalian
bus_BV10412073,0.26862592566469523,0.24830048535139818,10,1.0818581947834307,Dalian
bus_BV10101894,0.130624467646495,0.21980084251541587,10,0.5942855368922355,Dalian
bus_BV10101844,0.022343679477033595,0.1360360053429631,10,0.16424826484885274,Dalian
bus_BV10101803,-0.028980500459635815,0.41376659417256123,10,-0.07004069484435604,Dalian
bus_BV09007984,-0.03444335591908702,0.19484226729939544,10,-0.17677557661760038,Dalian
bus_BV10101779,-0.06573823170905733,0.22300148476610332,10,-0.2947883007600794,Dalian
bus_BV10101908,-0.18470136173310991,0.3782393773815341,10,-0.4883186888910638,Dalian
bus_BV10101854,-0.16133924821604853,0.2622379410364578,10,-0.615239890253788,Dalian
bus_BV10101801,-0.23602194284993602,0.34027439907595003,10,-0.6936223722814706,Dalian
bus_BV10391399,-0.23300478665215824,0.310412501064534,10,-0.7506294957412883,Dalian
bus_BV10102549,-0.2046007366642983,0.2662183149576516,10,-0.7685449027479417,Dalian
bus_BV10102561,-0.0437070516454018,0.045405540722237826,10,-0.9625926995748524,Dalian
bus_BV10101799,-0.06871117139360997,0.05853808934891029,10,-1.1737854859971475,Dalian
bus_BV10102548,-0.257146633854194,0.157131671709584,10,-1.6365040522474708,Dalian
bus_BV10101806,-0.043036279574278344,0.024751270043965306,10,-1.7387496524556985,Dalian
bus_BV10101775,-0.40533459058415877,0.2287410062027213,10,-1.772024087822237,Dalian
bus_BV10101993,-0.28362055510479983,0.15656626892720918,9,-1.8115047317223447,Dalian
bus_BV10101755,-0.3368553478379778,0.16869889773548277,10,-1.9967844034068183,Dalian
bus_BV10102394,-0.3053513825543115,0.12943339481211533,10,-2.359138917789867,Dalian
bus_BV10101911,-0.29799664502111844,0.12502072327825883,10,-2.3835778051138674,Dalian
bus_BV10387518,-0.3133256522719425,0.1302395963799523,10,-2.4057632004650507,Dalian
bus_BV10505293,-0.2514867102293336,0.08551371661364783,10,-2.9408928857182657,Dalian
bus_BV10101826,-0.4177587573280824,0.12582043313994212,10,-3.320277268960464,Dalian
bus_BV11040095,-0.4680525694813573,0.1350365560460814,10,-3.466117239101251,Dalian
bus_BV10101750,-0.39035079665233047,0.09837332295410009,10,-3.9680550097297593,Dalian
bus_BV10101766,-0.4378598928071991,0.10447470836020234,10,-4.19106076263895,Dalian
bus_BV10101787,-0.39559203305214746,0.08472035343415008,10,-4.669385458427904,Dalian
bus_BV10103640,-0.5229693931078023,0.10910871420557816,10,-4.793103364699279,Dalian
bus_BV10383560,-0.19447097329464164,0.038236438063050354,10,-5.086010420580041,Dalian
bus_BV10103833,-0.43775015727560473,0.06464712743804193,10,-6.7713772739766895,Dalian
bus_BV10103036,-0.4559084352798923,0.06567856408241945,4,-6.941509337699337,Dalian
bus_BV10102178,-0.46560142773438,0.04612976512924536,10,-10.09329497986644,Dalian
bus_BV10101857,-0.5466044514876558,0.05409182580175379,10,-10.105119254797662,Dalian
bus_BV10101834,-0.48933816482973624,0.046039362863899654,10,-10.628688758995576,Dalian
bus_BV10103638,-0.5613287748389479,0.04028953977382739,7,-13.932366531521637,Dalian
bus_BV10391161,-0.3597731976501397,0.02454870131971987,10,-14.655482031805697,Dalian
bus_BV10103090,-0.42984960497005353,0.018388702878213658,10,-23.37573096153593,Dalian
