node,mean_score,std_score,boot_times,stability_score,city
bus_BV10307819,2.634026907263311,0.058718222464885284,2,44.85875675563827,urumchi
bus_BV10307773,0.5242229797555431,0.057813108704572416,10,9.06754369080737,urumchi
bus_BV10881705,0.7164308174872549,0.08332922151415496,10,8.597592999109278,urumchi
bus_BV10308088,0.43540171966477875,0.05599230023802455,10,7.776098500202552,urumchi
bus_BV10307774,0.4512424292452623,0.0650925873995604,10,6.932315613024066,urumchi
bus_BV10308469,0.6505693981083902,0.10454651693380286,10,6.222773890139077,urumchi
bus_BV10592935,2.97077043056232,0.4934481157099783,10,6.020431076291848,urumchi
bus_BV10860666,0.5561759591044297,0.09777504935679851,10,5.688321365010326,urumchi
bus_BV11100558,0.30938358649261744,0.07589033121595179,10,4.076718875360472,urumchi
bus_BV10308562,0.6075393286587281,0.27162845638898736,10,2.2366555933379137,urumchi
bus_BV10307953,0.2254312431942897,0.10300051195455641,10,2.188641755560709,urumchi
bus_BV10307776,0.17338002985137524,0.08924014052197883,10,1.9428477970649962,urumchi
bus_BV10308030,0.14576122648074086,0.08355185141999091,10,1.7445598937412246,urumchi
bus_BV11611145,0.28806485809540716,0.1707055888376456,10,1.6874950795807195,urumchi
bus_BV10308039,0.7034751834819558,0.5670426699920975,10,1.2406035882374138,urumchi
bus_BV09156951,0.2284889607725989,0.237070664107024,10,0.9638010337349826,urumchi
bus_BV10308849,0.10314690560257689,0.15192740152813253,10,0.6789222864069997,urumchi
bus_BV10307968,0.10299871492593442,0.1809839472683242,10,0.5691041155279305,urumchi
bus_BV10308000,0.012052906964493107,0.08811126791227475,10,0.13679187557004008,urumchi
bus_BV10308558,-0.1192154672843193,0.0,1,-0.1192154672843193,urumchi
bus_BV10307798,-0.060197011000622004,0.19235089998434401,10,-0.3129541264219733,urumchi
bus_BV10345312,-0.05686550940365344,0.09066955229949328,10,-0.6271730883162236,urumchi
bus_BV10307889,-0.12800645288398912,0.17106556482412094,10,-0.7482887951921212,urumchi
bus_BV09342154,-0.1720257766360426,0.13471424887207611,10,-1.2769678434663496,urumchi
bus_BV10307730,-0.18050342352219179,0.1357993174653398,10,-1.3291923229020546,urumchi
bus_BV10307948,-0.25123252825823494,0.1795227368542123,10,-1.3994467701759101,urumchi
bus_BV10307744,-0.18329060055091279,0.11514738178832226,10,-1.5917911617821057,urumchi
bus_BV10308170,-0.29787851984670993,0.17898672383810774,10,-1.6642491510914939,urumchi
bus_BV10307825,-0.1839858121908721,0.10827875876307788,10,-1.6991864083110046,urumchi
bus_BV10307959,-0.14389384233242483,0.07220246162706644,10,-1.9929212821917244,urumchi
bus_BV10452587,-0.34774571952156824,0.14136572789901958,10,-2.4599009964491545,urumchi
bus_BV10307983,-0.14459307578495473,0.05195925039924896,10,-2.7828162809462302,urumchi
bus_BV11009809,-0.3581554456453178,0.11909878390362483,10,-3.0072130363900955,urumchi
bus_BV10557195,-0.18719780086404075,0.06009350902732337,10,-3.115107983257321,urumchi
bus_BV09200182,-0.2374294571278583,0.06590768473445324,10,-3.6024542822272627,urumchi
bus_BV10307944,-0.4224587335413477,0.10755010244625174,8,-3.9280175904276424,urumchi
bus_BV10307946,-0.35414302017791227,0.08760919518812496,10,-4.042303767252015,urumchi
bus_BV10497054,-0.34240839484629015,0.0808633452656721,10,-4.234407460849556,urumchi
bus_BV10557197,-0.29236260981128304,0.06568824201725547,10,-4.450759471183418,urumchi
bus_BV10307853,-0.36657266305792824,0.07097849829838036,10,-5.164558566332859,urumchi
bus_BV10307742,-0.32805801986909305,0.05783592818978555,10,-5.672217485131617,urumchi
bus_BV10307713,-0.40165259256041813,0.06958339588298193,10,-5.7722468088997445,urumchi
bus_BV10435298,-0.4162397399795218,0.07131913106620598,10,-5.836297714145548,urumchi
bus_BV09163426,-0.33039642541895115,0.05273516080683233,10,-6.265200631077604,urumchi
bus_BV10457720,-0.3763103983057576,0.048609367649950656,10,-7.7415185402222395,urumchi
bus_BV11567952,-0.39173471926148473,0.04939243243985908,10,-7.931065966994168,urumchi
bus_BV10308852,-0.5187423325353497,0.05816148588839859,8,-8.918999152475765,urumchi
bus_BV11567950,-0.45604194833359185,0.0479335100588919,10,-9.514050872401846,urumchi
bus_BV10307797,-0.43397860495739227,0.04469803488993388,10,-9.709118285286017,urumchi
bus_BV10874677,-0.45521664481343976,0.04221540935692805,10,-10.783184242814665,urumchi
bus_BV10308093,-0.548818610004361,0.04577068382200959,2,-11.990611550232883,urumchi
bus_BV10882655,-0.4871452533963345,0.034447890349978874,10,-14.141507855256938,urumchi
bus_BV10885480,-0.5460376977243397,0.031752972675577765,9,-17.196422248052773,urumchi
