node,mean_score,std_score,boot_times,stability_score,city
bus_BV11038075,0.7592811506902188,0.018566251377708256,10,40.89574822004048,Wenzhou
bus_BV10868803,3.7831251692148435,0.2124629308581573,10,17.80604727551287,Wenzhou
bus_BV10203407,1.4186899950018361,0.11792021959351359,10,12.030929721662226,Wenzhou
bus_BV10204150,0.39653294903134145,0.035631008244274835,10,11.128869411276396,Wenzhou
bus_BV11458559,1.7660191205517002,0.17799429981441958,10,9.921772906072038,Wenzhou
bus_BV11477650,0.3852204830787078,0.04606993975081039,10,8.361643222151152,Wenzhou
bus_BV09010803,0.11648373889585159,0.0341903551035662,10,3.406917081552365,Wenzhou
bus_BV09051313,0.10243184576900607,0.0404287524046172,10,2.5336379269751714,Wenzhou
bus_BV11352425,0.16822305533285092,0.07028375607315389,10,2.3934837976348375,Wenzhou
bus_BV11038077,0.244570823814378,0.11241294021819408,10,2.1756463409212627,Wenzhou
bus_BV11208873,0.03105035724266683,0.015967314698497655,10,1.9446186401901326,Wenzhou
bus_BV11028888,0.27478615514476046,0.1697692728536581,10,1.618585827340906,Wenzhou
bus_BV10204327,0.0810328616377046,0.0588351132300797,10,1.3772871915440505,Wenzhou
bus_BV10204428,0.15776727405837804,0.13355597035047623,10,1.1812819886040804,Wenzhou
bus_BV10203725,0.025108618491348655,0.26536983875990977,10,0.09461745035723852,Wenzhou
bus_BV10204407,0.0012489878370408878,0.07141398196544327,7,0.01748939952334921,Wenzhou
bus_BV11385819,-0.01156943524534171,0.21563445512306315,10,-0.05365299669855189,Wenzhou
bus_BV11034983,-0.40159272024674575,0.0,1,-0.40159272024674575,Wenzhou
bus_BV11088412,-0.02560883477366659,0.06312913972913557,10,-0.40565784401571814,Wenzhou
bus_BV09262523,-0.11089754727274351,0.25680525124844283,10,-0.431835184114305,Wenzhou
bus_BV10204330,-0.07052460002748193,0.07648977253728827,10,-0.9220133420186108,Wenzhou
bus_BV10381674,-0.14336359438120025,0.11270329058494291,4,-1.2720443291112766,Wenzhou
bus_BV11452971,-0.22897021203818863,0.15752143925612647,10,-1.4535811670059486,Wenzhou
bus_BV11095678,-0.09972792277394002,0.06586676548073236,10,-1.5140853950427993,Wenzhou
bus_BV11100905,-0.2459342360281521,0.14624380892065128,10,-1.6816726877297337,Wenzhou
bus_BV10203398,-0.3823573989617228,0.1756970515363595,10,-2.176231040054111,Wenzhou
bus_BV10203236,-0.22807804839523502,0.09199661856244737,10,-2.4792000746029026,Wenzhou
bus_BV10203587,-0.24032044742093722,0.08703223026370971,10,-2.7612807241633757,Wenzhou
bus_BV11102510,-0.39029499801583006,0.12340630646263373,10,-3.1626825044567934,Wenzhou
bus_BV11122815,-0.2322974108108055,0.06778973434537326,10,-3.4267338378988903,Wenzhou
bus_BV11098017,-0.3083773785758809,0.07705957038416215,10,-4.001804539273884,Wenzhou
bus_BV10204815,-0.3343984059774967,0.06466415265105539,5,-5.171309613672682,Wenzhou
bus_BV11331825,-0.437656667910115,0.08050357544198243,10,-5.43648665469101,Wenzhou
bus_BV09325854,-0.2566905717747654,0.04122385042351892,10,-6.22674754711519,Wenzhou
bus_BV10202894,-0.34269482001046725,0.05468230151865995,10,-6.267014149420605,Wenzhou
bus_BV10975564,-0.3340119702144768,0.05087641651929787,9,-6.565161766771948,Wenzhou
bus_BV09009357,-0.1629796961966741,0.024062904671057758,10,-6.773065458803368,Wenzhou
bus_BV10586093,-0.2615941584717575,0.03480631975627988,10,-7.515706490844807,Wenzhou
bus_BV09009524,-0.2460031233486028,0.02908325685619368,10,-8.458579449310147,Wenzhou
bus_BV10736070,-0.31720854357317413,0.03684934114371556,10,-8.60825316397117,Wenzhou
bus_BV09074651,-0.18428891304806613,0.01979133722214567,10,-9.311590109533055,Wenzhou
bus_BV09009525,-0.22231039703031721,0.01919638157991175,10,-11.580842998793381,Wenzhou
bus_BV11115712,-0.30870172242134963,0.024695297011691986,10,-12.500420516140775,Wenzhou
bus_BV09313451,-0.41672230059561394,0.0314968943211417,10,-13.230579626071282,Wenzhou
bus_BV11022759,-0.35164903560014976,0.026352793747298507,10,-13.343894599306086,Wenzhou
bus_BV10204305,-0.402762571748131,0.02903810717774635,10,-13.87013384107397,Wenzhou
bus_BV11420628,-0.2234837750950323,0.015816988631679626,10,-14.129341495131701,Wenzhou
bus_BV10204363,-0.46001887398478447,0.03175199427664828,5,-14.487868859450272,Wenzhou
bus_BV09184815,-0.4509708834675011,0.02240134802977132,10,-20.131408232847424,Wenzhou
bus_BV11157381,-0.463208290296622,0.01908675447855162,9,-24.268560070364117,Wenzhou
bus_BV11107172,-0.4766151499499463,0.019254486465568193,10,-24.753446593747707,Wenzhou
bus_BV11099297,-0.4776233992763153,0.018722929059140893,10,-25.51006536781577,Wenzhou
bus_BV11109038,-0.38407210536533365,0.011629551316869923,10,-33.025502415830246,Wenzhou
