node,mean_score,std_score,boot_times,stability_score,city
bus_BV10284875,1.9400788952715744,0.286102253294538,10,6.781067975244545,Guiyang
bus_BV10284917,0.9379312027594227,0.14511870044746591,10,6.463199678851618,Guiyang
bus_BV10516835,0.34101880572793886,0.05866780357561927,10,5.812706916176213,Guiyang
bus_BV10420062,0.20761797334158355,0.04088616756584275,10,5.0779501949586106,Guiyang
bus_BV10284737,1.643030510692439,0.36666659604902785,10,4.480993042689973,Guiyang
bus_BV10284835,0.4803361654433476,0.13428849274616506,10,3.5768971700525185,Guiyang
bus_BV10801214,1.462676939076126,0.41769212849458554,10,3.501806245020066,Guiyang
bus_BV11688754,0.582942974874525,0.23126754010067965,10,2.5206431884661185,Guiyang
bus_BV09219058,0.9271075934422515,0.41327223337824076,10,2.243333803073078,Guiyang
bus_BV10585056,0.5355052898091097,0.36604416748151686,10,1.4629526236246435,Guiyang
bus_BV10284606,0.633492030939933,0.45321523461488294,10,1.397772997415917,Guiyang
bus_BV10284936,0.6174747615753093,0.44248807631314285,10,1.3954607608086669,Guiyang
bus_BV11125256,0.08337132231518926,0.07757578622862159,10,1.074707916235727,Guiyang
bus_BV10284682,0.055192400001444805,0.08248623084422368,10,0.6691103805503316,Guiyang
bus_BV10285062,0.23476260742536204,0.0,1,0.23476260742536204,Guiyang
bus_BV10284601,0.02916132961867308,0.18164374650354737,10,0.16054132649532374,Guiyang
bus_BV11448548,0.004094502459536592,0.1292275829068619,10,0.03168442874648002,Guiyang
bus_BV11257285,-0.10003596828298436,0.3949506903419585,10,-0.2532872284980648,Guiyang
bus_BV10455591,-0.0398699803999212,0.1099277470351386,10,-0.3626925671482289,Guiyang
bus_BV10284773,-0.12756344315166734,0.265131036763551,10,-0.4811335553072021,Guiyang
bus_BV10284693,-0.19264170788645812,0.2712640445562787,10,-0.7101630483315329,Guiyang
bus_BV10284775,-0.12986386064983416,0.16352081991236359,10,-0.7941731993375563,Guiyang
bus_BV10284646,-0.12848404339323446,0.13056092032694164,10,-0.9840925847532921,Guiyang
bus_BV09003256,-0.10165556892053365,0.1027609897476927,10,-0.9892427007340023,Guiyang
bus_BV09221902,-0.24912461608308845,0.2021161476937959,10,-1.232581397378976,Guiyang
bus_BV10284605,-0.3935010577357876,0.2428015715287601,10,-1.6206692528861348,Guiyang
bus_BV11319991,-0.3523753905082655,0.2127040591496781,10,-1.6566462123500882,Guiyang
bus_BV10582581,-0.41061877946152103,0.22097209666130802,10,-1.8582380630098774,Guiyang
bus_BV10284623,-0.3970525787464583,0.19113148331675534,10,-2.077379148021605,Guiyang
bus_BV10284995,-0.23968575001881393,0.10506277640669819,10,-2.2813572551844388,Guiyang
bus_BV10284683,-0.3259858192743366,0.13954436467734696,10,-2.3360728085820557,Guiyang
bus_BV11554439,-0.3955778489916769,0.1603731529621533,10,-2.4666087622467727,Guiyang
bus_BV10284725,-0.2708082735453877,0.10157270359347503,10,-2.666151803615733,Guiyang
bus_BV10284642,-0.30930325959931765,0.11291091024881848,10,-2.739356467184176,Guiyang
bus_BV11478686,-0.4977771840532673,0.17076930714576705,10,-2.9149099637633937,Guiyang
bus_BV10284722,-0.29491066489878964,0.09098313814737442,10,-3.241376792338441,Guiyang
bus_BV10285440,-0.3256176375885635,0.08765261466697488,10,-3.714864658368266,Guiyang
bus_BV10285068,-0.20599491683661716,0.05264796437997745,10,-3.912684566929114,Guiyang
bus_BV10285494,-0.39520509403080245,0.10025828929886389,3,-3.9418691200089095,Guiyang
bus_BV10284602,-0.2735059626289219,0.06689351310968102,10,-4.088676300999602,Guiyang
bus_BV10865332,-0.15642486512645148,0.03741292603506592,10,-4.181036873979619,Guiyang
bus_BV10284715,-0.3680970854207561,0.08216559574171901,10,-4.479941236943348,Guiyang
bus_BV11029449,-0.38672857408167366,0.08327929312136337,10,-4.643753724957233,Guiyang
bus_BV10800823,-0.4986083383266765,0.10342710170285892,10,-4.820866889903628,Guiyang
bus_BV10329984,-0.25358803963081267,0.04864130093943971,10,-5.213429382002871,Guiyang
bus_BV10482514,-0.40340010099618373,0.0719675008371636,10,-5.605308510793599,Guiyang
bus_BV10285218,-0.3650697464502636,0.06174527869852598,10,-5.912511774505295,Guiyang
bus_BV10953160,-0.5681530013524234,0.09223239821703312,10,-6.160014818386789,Guiyang
bus_BV10284786,-0.5115856920418886,0.08084723972740318,10,-6.32780575426905,Guiyang
bus_BV10744637,-0.28455716883044674,0.03847218161642758,10,-7.396437709281454,Guiyang
bus_BV10519001,-0.5035352303761161,0.06712879290717587,3,-7.501030981773843,Guiyang
bus_BV10284598,-0.5623684941221121,0.029801689960193323,3,-18.870349506010662,Guiyang
bus_BV10284620,-0.508009387619205,0.024749196236038655,10,-20.52629012721487,Guiyang
