node,mean_score,std_score,boot_times,stability_score,city
bus_BV11040218,1.2047111406600381,0.08157180054848256,10,14.768718906196312,Zhengzhou
bus_BV11473612,2.6606291276419096,0.1901952122379586,10,13.988937767916807,Zhengzhou
bus_BV10091315,0.39512432079666493,0.03570048560542409,10,11.067754497409062,Zhengzhou
bus_BV10865090,0.5585127612854734,0.06563035478861368,10,8.509974964856067,Zhengzhou
bus_BV10938051,0.48139222601858106,0.05729140035449531,10,8.402520081805058,Zhengzhou
bus_BV11411663,0.9593489964712056,0.24458239166636037,10,3.9223958466965763,Zhengzhou
bus_BV10090543,0.32448854850693887,0.10505060541956979,10,3.0888781299465875,Zhengzhou
bus_BV11485472,1.2086298836191396,0.48535310378940744,10,2.4902073341669313,Zhengzhou
bus_BV10090686,0.14954669107208823,0.07900728302107629,10,1.892821350456781,Zhengzhou
bus_BV09006347,0.6510691325251582,0.35042733448037133,10,1.8579290194679052,Zhengzhou
bus_BV10946669,0.279906551107816,0.15291686892062378,10,1.830449019647531,Zhengzhou
bus_BV11688495,0.7693931955568315,0.4580931782563379,10,1.6795560712994004,Zhengzhou
bus_BV11553080,0.10048539132445132,0.24450925102566415,8,0.4109676292134562,Zhengzhou
bus_BV09015448,0.4030788905919357,0.0,1,0.4030788905919357,Zhengzhou
bus_BV11598603,0.005240656604673821,0.10260386263162151,10,0.051076596528567116,Zhengzhou
bus_BV10636061,-0.05675661371343813,0.2152535986565329,10,-0.263673227444011,Zhengzhou
bus_BV10092378,-0.28638361621250996,0.0,1,-0.28638361621250996,Zhengzhou
bus_BV11276236,-0.07983773794207669,0.19251219039287698,10,-0.4147152117068146,Zhengzhou
bus_BV11247482,-0.05714657873458416,0.11583738485142096,10,-0.4933344608438693,Zhengzhou
bus_BV10591774,-0.16298062553956877,0.306492711501303,10,-0.5317601825623643,Zhengzhou
bus_BV10865087,-0.16460934934885454,0.30819926336925596,8,-0.5341003810597399,Zhengzhou
bus_BV10090945,-0.13873393572935444,0.21349136565081153,10,-0.649833911587459,Zhengzhou
bus_BV09224090,-0.2151897179424552,0.3306265650959287,10,-0.6508542692916309,Zhengzhou
bus_BV09321032,-0.26907361077683534,0.4007947060262648,9,-0.6713501950439946,Zhengzhou
bus_BV10751375,-0.14671645456038013,0.176718028182562,10,-0.8302290817013929,Zhengzhou
bus_BV11569743,-0.17661478495572297,0.19293338363478432,10,-0.9154184334208527,Zhengzhou
bus_BV09045125,-0.18087560220841686,0.16049076033006845,10,-1.127015602432617,Zhengzhou
bus_BV10091680,-0.1100256350678795,0.08495640265474899,10,-1.2950833448560068,Zhengzhou
bus_BV11018953,-0.15267493892968037,0.10768341936182008,10,-1.417812748298415,Zhengzhou
bus_BV10090634,-0.18460864053886478,0.11441762861435517,10,-1.6134631231211518,Zhengzhou
bus_BV11344565,-0.23859468674828782,0.10933091729914798,10,-2.182316501308475,Zhengzhou
bus_BV10092843,-0.3576095119072419,0.15512201154912578,10,-2.3053432925639776,Zhengzhou
bus_BV10619506,-0.2936700419201001,0.12355352756431799,10,-2.3768646993796105,Zhengzhou
bus_BV10897066,-0.2991079937261634,0.11941951709692392,7,-2.5046824501607663,Zhengzhou
bus_BV09366216,-0.1488290050788223,0.05040222229248517,10,-2.952825664846838,Zhengzhou
bus_BV10090790,-0.3397007164964117,0.09865796206587259,10,-3.443216086679728,Zhengzhou
bus_BV10338068,-0.28153953526630354,0.07391251354738328,10,-3.809091095175723,Zhengzhou
bus_BV10091381,-0.3752946710548452,0.09511538754742127,10,-3.945677363833087,Zhengzhou
bus_BV11639013,-0.28524983032648443,0.06968208668653537,10,-4.09358850968104,Zhengzhou
bus_BV10090851,-0.3588861102667241,0.08460163009948533,10,-4.2420703646489635,Zhengzhou
bus_BV11473337,-0.3332402382651312,0.0778763719973492,10,-4.279092450346169,Zhengzhou
bus_BV11674092,-0.33591993252658847,0.07644389994429578,7,-4.394332168139638,Zhengzhou
bus_BV09184916,-0.3143276538754217,0.06635015983587754,9,-4.737405415132114,Zhengzhou
bus_BV09192253,-0.30910682742606116,0.06262865662322396,10,-4.935548592877725,Zhengzhou
bus_BV10092280,-0.36219502739155285,0.05971386753537244,10,-6.065508426864442,Zhengzhou
bus_BV11275419,-0.35046084044296444,0.056353780920451325,10,-6.2189399278865345,Zhengzhou
bus_BV10090995,-0.36988179954923883,0.057922873306868496,10,-6.38576290461318,Zhengzhou
bus_BV09016776,-0.46022557699520505,0.0686746069881352,6,-6.701538314727223,Zhengzhou
bus_BV11261653,-0.33267289023300334,0.04609678331979208,10,-7.216833672683414,Zhengzhou
bus_BV10090887,-0.396907847540785,0.053489696933226485,8,-7.420265884729229,Zhengzhou
bus_BV11565414,-0.48971183836205956,0.04756607025230199,10,-10.295400330750601,Zhengzhou
bus_BV11400133,-0.42023850880743446,0.03488360412911699,10,-12.046874135574896,Zhengzhou
bus_BV11329688,-0.44436662787543835,0.026284341395767002,6,-16.906128714555305,Zhengzhou
bus_BV10420566,-0.46945795996087786,0.025259219244856804,10,-18.5856011444398,Zhengzhou
