node,pre_eff,post_eff,efficiency_loss,lcc_loss,reachability_loss,centrality_consensus,degree_rank,interlayer_ratio,bottleneck_score,robust_score,city
bus_BV11192298,3.9287685283751815e-05,3.914014413616419e-05,1.4754114758762756e-07,0.00881320305271871,0.008316008316008316,8.996644711182578,25.5,0.0,2.8010794013271845,2.8010794013271845,sian
bus_BV09289872,3.9287685283751815e-05,3.926779969057591e-05,1.988559317590773e-08,0.003686641053359474,0.002079002079002079,11.257253900673591,14.0,0.0,0.8863955614903093,0.8863955614903093,sian
bus_BV10072266,3.9287685283751815e-05,3.91365688354122e-05,1.5111644833961751e-07,1.9246163200925537e-06,0.0,7.680249326113415,9.0,0.07692307692307693,0.767128735137123,0.767128735137123,sian
bus_BV10566219,3.9287685283751815e-05,3.9270780581151875e-05,1.6904702599939152e-08,0.00016212967880002704,0.0,13.432593096047915,5.5,0.07142857142857142,0.7384220676949793,0.7384220676949793,sian
bus_BV10784461,3.9287685283751815e-05,3.9153981162816076e-05,1.3370412093573826e-07,0.00016212967880002704,0.0,11.001740569411691,25.5,0.0,0.5673954535830328,0.5673954535830328,sian
bus_BV11109018,3.9287685283751815e-05,3.9287073022443003e-05,6.122613088112186e-10,0.0025652056159997105,0.0,12.991366669332916,3.5,0.0,0.5326427912526148,0.5326427912526148,sian
bus_BV10814707,3.9287685283751815e-05,3.929677165388716e-05,-9.08637013534734e-09,0.001764180303599816,0.006237006237006237,5.7221693448580675,46.0,0.0,0.4865555030109223,0.4865555030109223,sian
bus_BV10345488,3.9287685283751815e-05,3.920647702495351e-05,8.120825879830341e-08,0.0006427448662399415,0.002079002079002079,8.787464060081192,76.5,0.0,0.4662939734528293,0.4662939734528293,sian
bus_BV11689529,3.9287685283751815e-05,3.924496848066636e-05,4.271680308545175e-08,1.9246163200925537e-06,0.0,8.861762182998227,14.0,0.08333333333333333,0.4495000637170582,0.4495000637170582,sian
bus_BV10070157,3.9287685283751815e-05,3.914902058240691e-05,1.3866470134490737e-07,1.9246163200925537e-06,0.0,9.685870086361335,25.5,0.0,0.4355906069626193,0.4355906069626193,sian
bus_BV10070467,3.9287685283751815e-05,3.9259700153369606e-05,2.7985130382208838e-08,1.9246163200925537e-06,0.0,8.644016150604939,9.0,0.07692307692307693,0.32391913017123,0.32391913017123,sian
bus_BV10069695,3.9287685283751815e-05,3.925574925402329e-05,3.193602972852605e-08,0.00016212967880002704,0.0,6.316487342415197,46.0,0.1,0.27702234281984983,0.27702234281984983,sian
bus_BV11580157,3.9287685283751815e-05,3.9165882250225555e-05,1.218030335262596e-07,0.00048253980376000705,0.0,7.226940297783383,14.0,0.0,0.1887919621902937,0.1887919621902937,sian
bus_BV10070392,3.9287685283751815e-05,3.9287685283751815e-05,0.0,0.00016212967880002704,0.0,12.414971400953332,1.0,0.0,0.12239367858334817,0.12239367858334817,sian
bus_BV10070320,3.9287685283751815e-05,3.920068678965666e-05,8.699849409515739e-08,0.00032233474128007256,0.0,8.194972773453479,25.5,0.0,0.10893238781989197,0.10893238781989197,sian
bus_BV11099351,3.9287685283751815e-05,3.928173083655265e-05,5.954447199162918e-09,1.9246163200925537e-06,0.0,5.716246841418818,25.5,0.1,0.08066098878365625,0.08066098878365625,sian
bus_BV10069584,3.9287685283751815e-05,3.932056880456013e-05,-3.288352080831557e-08,1.9246163200925537e-06,0.0,7.218284683176734,46.0,0.1,0.05934119375297353,0.05934119375297353,sian
bus_BV09188533,3.9287685283751815e-05,3.926346648876095e-05,2.4218794990864972e-08,0.00048253980376000705,0.002079002079002079,7.295232695942671,25.5,0.0,0.04610829063886725,0.04610829063886725,sian
bus_BV10070158,3.9287685283751815e-05,3.914993592046034e-05,1.3774936329147335e-07,1.9246163200925537e-06,0.0,5.740274694995411,384.5,0.0,0.041400612038314785,0.041400612038314785,sian
bus_BV10070190,3.9287685283751815e-05,3.928464853967502e-05,3.0367440767955015e-09,1.9246163200925537e-06,0.0,11.527056683591338,213.0,0.0,0.024496165805043213,0.024496165805043213,sian
bus_BV11126417,3.9287685283751815e-05,3.928565261706182e-05,2.0326666899954295e-09,1.9246163200925537e-06,0.0,5.768924863970625,25.5,0.09090909090909091,0.01253246969944144,0.01253246969944144,sian
bus_BV11272102,3.9287685283751815e-05,3.9276344058431086e-05,1.1341225320728328e-08,0.00016212967880002704,0.0,9.711412602029567,14.0,0.0,-0.09536476028663672,-0.09536476028663672,sian
bus_BV10070508,3.9287685283751815e-05,3.923529241782229e-05,5.2392865929525034e-08,1.9246163200925537e-06,0.0,8.05133517033528,9.0,0.0,-0.10336359228759814,-0.10336359228759814,sian
bus_BV10070311,3.9287685283751815e-05,3.9183526325859985e-05,1.0415895789182985e-07,1.9246163200925537e-06,0.0,5.7307009863005876,125.5,0.0,-0.10645470065426701,-0.10645470065426701,sian
bus_BV10814439,3.9287685283751815e-05,3.9287685283751815e-05,0.0,1.9246163200925537e-06,0.0,9.38697870706398,2.0,0.0,-0.200421122300875,-0.200421122300875,sian
bus_BV11251652,3.9287685283751815e-05,3.926059021168621e-05,2.7095072065601896e-08,1.9246163200925537e-06,0.0,8.105005584450446,3.5,0.0,-0.2086966222861004,-0.2086966222861004,sian
bus_BV11107332,3.9287685283751815e-05,3.9229114581373815e-05,5.857070237799987e-08,1.9246163200925537e-06,0.0,6.70731447213656,25.5,0.0,-0.2092571833213784,-0.2092571833213784,sian
bus_BV10849252,3.9287685283751815e-05,3.9264684313702596e-05,2.300097004921892e-08,1.9246163200925537e-06,0.0,8.20513556256251,46.0,0.0,-0.21670026249057284,-0.21670026249057284,sian
bus_BV10071162,3.9287685283751815e-05,3.9287010976104504e-05,6.743076473101207e-10,1.9246163200925537e-06,0.0,9.09685418175248,9.0,0.0,-0.22616293456899345,-0.22616293456899345,sian
bus_BV11070565,3.9287685283751815e-05,3.92427728751743e-05,4.491240857751246e-08,1.9246163200925537e-06,0.0,7.034972916715307,46.0,0.0,-0.23658939376205085,-0.23658939376205085,sian
bus_BV10814719,3.9287685283751815e-05,3.928407497502672e-05,3.610308725093207e-09,0.000802949928719987,0.0,7.458626752113952,46.0,0.0,-0.258472509632822,-0.258472509632822,sian
bus_BV10069934,3.9287685283751815e-05,3.924632140390145e-05,4.136387985036611e-08,1.9246163200925537e-06,0.0,6.895403479750995,46.0,0.0,-0.2659112432592429,-0.2659112432592429,sian
bus_BV09346761,3.9287685283751815e-05,3.928417888240581e-05,3.5064013460069012e-09,1.9246163200925537e-06,0.0,8.48757246809359,5.5,0.0,-0.2740296160980421,-0.2740296160980421,sian
bus_BV10069666,3.9287685283751815e-05,3.9234517351249376e-05,5.316793250243867e-08,1.9246163200925537e-06,0.0,6.232336721786494,125.5,0.0,-0.279857714024787,-0.279857714024787,sian
bus_BV11238486,3.9287685283751815e-05,3.924125525215761e-05,4.643003159420238e-08,0.00016212967880002704,0.0,6.282527919563271,384.5,0.0,-0.2809912362774628,-0.2809912362774628,sian
bus_BV10442957,3.9287685283751815e-05,3.926245308597232e-05,2.5232197779491384e-08,1.9246163200925537e-06,0.0,7.298225087933647,25.5,0.0,-0.29662786961544796,-0.29662786961544796,sian
bus_BV11026604,3.9287685283751815e-05,3.9277971684905596e-05,9.713598846218606e-09,0.00016212967880002704,0.0,7.745067243138039,76.5,0.0,-0.29693851576169605,-0.29693851576169605,sian
bus_BV10070788,3.9287685283751815e-05,3.9237157215836883e-05,5.0528067914931154e-08,1.9246163200925537e-06,0.0,6.114852758322519,25.5,0.0,-0.30302142558188505,-0.30302142558188505,sian
bus_BV10349984,3.9287685283751815e-05,3.925398774567669e-05,3.369753807512288e-08,1.9246163200925537e-06,0.0,6.012407353355147,14.0,0.0,-0.3867612087827778,-0.3867612087827778,sian
bus_BV11104903,3.9287685283751815e-05,3.925316059786053e-05,3.452468589128525e-08,1.9246163200925537e-06,0.0,5.814258869604648,125.5,0.0,-0.40273890089650116,-0.40273890089650116,sian
bus_BV11115943,3.9287685283751815e-05,3.925762476843242e-05,3.0060515319397445e-08,1.9246163200925537e-06,0.0,5.8750375048231955,213.0,0.0,-0.41625256822520634,-0.41625256822520634,sian
bus_BV10941809,3.9287685283751815e-05,3.9285058402821195e-05,2.6268809306197226e-09,1.9246163200925537e-06,0.0,6.87356640370416,9.0,0.0,-0.4374880683328283,-0.4374880683328283,sian
bus_BV11126424,3.9287685283751815e-05,3.926572250304106e-05,2.1962780710752168e-08,1.9246163200925537e-06,0.0,5.979233785032568,76.5,0.0,-0.4413640808895775,-0.4413640808895775,sian
bus_BV11498437,3.9287685283751815e-05,3.927130450220492e-05,1.638078154689277e-08,1.9246163200925537e-06,0.0,6.221296559545555,25.5,0.0,-0.44183910052194275,-0.44183910052194275,sian
bus_BV09063350,3.9287685283751815e-05,3.9264781641830886e-05,2.2903641920928313e-08,1.9246163200925537e-06,0.0,5.818619035067947,76.5,0.0,-0.45313266865622875,-0.45313266865622875,sian
bus_BV10070170,3.9287685283751815e-05,3.9280446886903415e-05,7.238396848399697e-09,1.9246163200925537e-06,0.0,6.483501709878584,46.0,0.0,-0.45589364886499845,-0.45589364886499845,sian
bus_BV10405038,3.9287685283751815e-05,3.9271135585569414e-05,1.654969818240033e-08,1.9246163200925537e-06,0.0,5.90459794605892,46.0,0.0,-0.472419211584581,-0.472419211584581,sian
bus_BV11577472,3.9287685283751815e-05,3.9278506707263136e-05,9.178576488678774e-09,1.9246163200925537e-06,0.0,6.14501256982962,76.5,0.0,-0.4808819957607404,-0.4808819957607404,sian
bus_BV10070625,3.9287685283751815e-05,3.9276344765034584e-05,1.1340518717231098e-08,1.9246163200925537e-06,0.0,5.945149196609066,25.5,0.0,-0.49119151656789634,-0.49119151656789634,sian
bus_BV10071054,3.9287685283751815e-05,3.933051569519173e-05,-4.2830411439912625e-08,0.00048253980376000705,0.0,5.745089138397041,46.0,0.0,-0.6777797086384395,-0.6777797086384395,sian
