node,mean_score,std_score,boot_times,stability_score,city
bus_BV10268046,0.9754262638890264,0.0983024394696086,10,9.922705580094334,Nanning
bus_BV09048174,1.2024040673525453,0.2170120943241836,10,5.540723505248968,Nanning
bus_BV10267705,1.7865112027786858,0.3371797766082821,10,5.298393538798225,Nanning
bus_BV10751440,1.4576750444657425,0.32478214789652693,10,4.488162323652479,Nanning
bus_BV09046191,0.41233381385259005,0.12006792575786995,10,3.43417092373526,Nanning
bus_BV11027039,0.7661348103897608,0.22916850705633626,10,3.3431067243910415,Nanning
bus_BV11177634,1.07747629533074,0.374935843054961,10,2.873761702305901,Nanning
bus_BV11682316,0.1348580139280451,0.048588589689982406,6,2.775507316294382,Nanning
bus_BV10267342,0.26421274760391383,0.09847706816438298,10,2.6829872750984385,Nanning
bus_BV09095907,0.9274413902065479,0.3868399932323896,10,2.3974805667897754,Nanning
bus_BV09320876,0.32165577241514365,0.18383732838694206,10,1.749675964836482,Nanning
bus_BV10267430,0.32592560398561954,0.24974095491307632,10,1.3050546357064796,Nanning
bus_BV09041182,0.46877794314346116,0.36465767877892624,2,1.285528750849013,Nanning
bus_BV11027035,0.14475922290652515,0.14839537873201739,10,0.9754967734741498,Nanning
bus_BV10267409,0.13399302798577462,0.19002580951982487,10,0.7051306413221151,Nanning
bus_BV10267262,0.18823536286600762,0.28925524816812864,10,0.6507586553762713,Nanning
bus_BV10267197,0.1981735236122768,0.32770724662552925,10,0.6047272973229564,Nanning
bus_BV10267907,0.08281871728285786,0.21134004701327916,10,0.3918742071582488,Nanning
bus_BV09007815,0.040568787657687524,0.1304530566418722,10,0.310983779086309,Nanning
bus_BV10267559,0.031969683364667455,0.16456290432183981,10,0.19427027952448353,Nanning
bus_BV11258797,0.14884962189764545,0.0,1,0.14884962189764545,Nanning
bus_BV11679540,-0.0030616637685162056,0.04533394220967166,10,-0.0675357787989864,Nanning
bus_BV10943459,-0.22589858417049458,0.0,1,-0.22589858417049458,Nanning
bus_BV10267337,-0.056222912082332696,0.20343174009607054,10,-0.2763723561134457,Nanning
bus_BV11089631,-0.40580512101287725,0.0,1,-0.40580512101287725,Nanning
bus_BV10976625,-0.02668080206534893,0.05343789127776904,10,-0.49928611392619454,Nanning
bus_BV10847547,-0.5241692917915248,0.0,1,-0.5241692917915248,Nanning
bus_BV10267762,-0.25383298509618607,0.3012394225855727,10,-0.8426286788469504,Nanning
bus_BV10267278,-0.2352572823325294,0.2022839510511014,10,-1.1630051196846902,Nanning
bus_BV10978877,-0.32372037143559734,0.2304611510927616,5,-1.4046634578279267,Nanning
bus_BV10268275,-0.2809621763123552,0.14466541906561284,10,-1.942151474108753,Nanning
bus_BV10938008,-0.2246962717366883,0.10894922838424795,4,-2.0623941485870474,Nanning
bus_BV11029147,-0.2507254789698345,0.11379100364166457,10,-2.2033855833237026,Nanning
bus_BV09145220,-0.3243845895698684,0.13926219103860454,10,-2.3293082196794126,Nanning
bus_BV11027048,-0.24500933605716085,0.10172905263348483,10,-2.4084497557978515,Nanning
bus_BV10267371,-0.19715016690312395,0.07794306437401911,10,-2.5294122471622744,Nanning
bus_BV11607569,-0.20752855876552895,0.08172669717695952,10,-2.5392991585501643,Nanning
bus_BV11334801,-0.2594016808510676,0.08790498326293515,10,-2.9509322647368137,Nanning
bus_BV11027033,-0.3349046226965286,0.10943172527789742,10,-3.0603976245652325,Nanning
bus_BV10978091,-0.1428724110990025,0.043732108342786645,10,-3.2669904068932087,Nanning
bus_BV11418743,-0.46912184753883607,0.1303529561352468,10,-3.598858249624347,Nanning
bus_BV11104448,-0.4780197943679366,0.11898437696153391,10,-4.017500165987947,Nanning
bus_BV10981047,-0.41841007906569283,0.08745119432346403,10,-4.784497621302961,Nanning
bus_BV10267287,-0.41710324466798776,0.08659696914394104,8,-4.816602712834602,Nanning
bus_BV10732213,-0.3140703426179493,0.06401325273012037,10,-4.906332363373954,Nanning
bus_BV11029296,-0.3872433097256085,0.07596460348885459,10,-5.097680247954191,Nanning
bus_BV09342004,-0.4628650531829157,0.0811041494288459,10,-5.7070445762895226,Nanning
bus_BV10976624,-0.4652170213972463,0.08137248418584599,10,-5.7171286938156385,Nanning
bus_BV10618587,-0.5162585770741724,0.08921971668790242,10,-5.786372546063555,Nanning
bus_BV11064850,-0.4479574526484903,0.07415292400257734,4,-6.040994313629191,Nanning
bus_BV11260248,-0.443893616041848,0.06652001737452647,10,-6.6730822815601405,Nanning
bus_BV10618584,-0.3688712451552645,0.05302171726545189,10,-6.9569828102453215,Nanning
bus_BV11434711,-0.5119780042479917,0.05218616568887423,10,-9.81060592177369,Nanning
bus_BV09012383,-0.5217084287469058,0.05264707502669773,8,-9.909540641848329,Nanning
bus_BV10618583,-0.4856414731260398,0.04497264845109146,10,-10.798593853511756,Nanning
bus_BV10268261,-0.5167340290549606,0.028785111875349052,9,-17.951427521919936,Nanning
bus_BV09068330,-0.6250667269597734,0.034432676074651586,10,-18.153295551924153,Nanning
